No1_D[m]	No2_L/D	No3_alpha	No4_rhoL	No5_rhot	No6_dL[mm]	No7_fy[MPa]	No8_fc[MPa]	No9_epsilonC	No10_XL	No11_Xt
1.6997237	7.4412934	0.1282766	0.0221237	0.0139200	37.9093526	505.6473918	40.0268588	0.0015960	0.2117768	0.3619887
1.3796145	3.9897737	0.1932332	0.0150940	0.0120261	32.2677471	437.3088706	35.0419759	0.0018355	0.0477943	0.1298175
1.4287754	4.3696091	0.0729044	0.0159283	0.0109156	39.6105781	418.0582463	31.3474154	0.0014143	0.0399853	0.0706132
1.7573036	1.7008550	0.1648741	0.0163368	0.0046882	36.7373840	495.7207306	41.4836565	0.0015550	0.1230375	0.2935473
1.3105682	2.2548258	0.0794963	0.0147992	0.0016336	36.1698858	531.3215020	35.7372578	0.0028284	0.1227788	0.1536283
1.0276366	3.3661749	0.0713189	0.0120392	0.0107295	31.3215461	487.7435658	38.5018940	0.0020470	0.1888299	0.4196734
1.2287772	7.1212366	0.1481017	0.0114106	0.0051324	42.4487736	507.5122735	39.7745415	0.0026684	0.1614819	0.3981356
1.3837168	6.7181046	0.1011985	0.0166145	0.0128156	31.3862415	420.3801471	45.8503146	0.0024884	0.1685690	0.3075152
0.8864747	3.1287695	0.1659684	0.0230393	0.0106049	32.0566485	541.8544838	46.9318520	0.0015833	0.2871261	0.3090664
1.7720438	6.4704674	0.1360256	0.0137146	0.0124206	29.6896903	405.5662709	47.7271556	0.0011256	0.0952456	0.2354489
1.6726452	6.4075358	0.0874048	0.0208467	0.0099862	30.2438023	477.8950767	36.2406261	0.0018728	0.0482849	0.1195064
0.9971179	7.4539731	0.1970815	0.0126480	0.0083507	38.7502797	430.6196683	31.6187361	0.0013385	0.2438522	0.5088312
0.8491202	1.5941108	0.2012589	0.0211115	0.0142455	40.9458499	459.3618752	32.2314725	0.0012306	0.1029889	0.1109043
1.2717496	5.7112008	0.0681706	0.0183664	0.0114702	42.1702166	500.3292520	41.6686822	0.0025160	0.0170901	0.0407848
1.5180466	4.6596107	0.1757971	0.0112010	0.0079033	32.6563600	410.5775900	39.2307818	0.0019783	0.1968448	0.5029600
0.8529144	7.2821976	0.1066751	0.0275518	0.0078810	33.8942391	544.3362052	44.0534744	0.0025939	0.1453904	0.3570774
1.5397639	5.6278799	0.2494167	0.0172169	0.0055012	28.5288061	519.7531191	33.9850808	0.0029511	0.1883127	0.5178065
0.8145495	2.9407447	0.2077905	0.0170543	0.0099747	28.5070614	428.6996760	43.4430635	0.0017970	0.1779951	0.3540144
1.4001810	5.0327772	0.0922691	0.0239327	0.0091751	29.0085711	421.6305958	43.2575711	0.0019491	0.1448429	0.2941276
1.0695952	2.5791176	0.1454255	0.0166374	0.0131081	30.7197556	425.6826756	38.2432185	0.0027705	0.1426704	0.2883316
1.4201614	5.3281210	0.1336881	0.0241409	0.0077251	37.7957709	485.1710200	32.3029003	0.0011160	0.1534348	0.2222271
0.8793407	4.4919851	0.1529922	0.0100159	0.0112105	39.0136592	473.1466126	40.0566295	0.0021150	0.1859799	0.3630206
1.4924320	4.9694320	0.2392078	0.0283428	0.0147684	33.3481783	513.4301800	40.4064363	0.0019344	0.1346093	0.2493624
1.6385394	7.3816125	0.0747515	0.0212617	0.0114030	35.4689337	525.2363510	44.8051425	0.0015600	0.2175190	0.4938094
1.5255371	2.3302941	0.0663377	0.0147046	0.0056677	35.6695129	479.5015479	48.6810039	0.0025200	0.0124439	0.0164653
1.7681907	6.6334213	0.0961666	0.0256712	0.0125984	40.3400437	532.6425119	35.5493370	0.0022460	0.1335152	0.3828110
1.1514113	4.5793688	0.1104756	0.0184999	0.0139836	29.8597936	424.1170085	30.9784700	0.0017113	0.1578812	0.1670006
1.0490178	6.7806483	0.0685660	0.0250711	0.0081309	28.9642468	464.0231685	46.8693733	0.0026783	0.0986059	0.1383950
1.1519232	3.1316773	0.1451982	0.0201220	0.0102350	30.1444822	502.1300071	45.3841326	0.0018332	0.0319333	0.0497269
1.1509229	7.5899540	0.2174336	0.0266069	0.0142330	34.0948997	427.1017450	46.0536763	0.0023433	0.0314878	0.0672680
0.9000012	5.0460423	0.2363931	0.0203955	0.0122619	37.4464495	462.8819711	32.9461379	0.0021527	0.1634224	0.3852352
0.9706901	7.1552610	0.0911759	0.0196658	0.0051140	38.5184073	529.0374432	34.3136742	0.0016573	0.2232598	0.6514709
1.7015709	4.2905589	0.1296651	0.0285019	0.0086016	29.4534222	505.7852196	36.6612608	0.0028326	0.0414107	0.0902628
1.3369248	7.8423141	0.1298409	0.0224982	0.0092537	37.0761642	548.8680896	30.0566212	0.0017774	0.1884712	0.4628449
1.5782322	2.9013054	0.0511821	0.0117693	0.0118739	29.7530161	485.1344303	36.2288621	0.0019724	0.0227955	0.0529264
0.9507243	3.5543347	0.1728367	0.0279691	0.0086996	41.1262656	478.2087843	41.8452550	0.0029238	0.1689592	0.4777784
1.6335953	5.2702130	0.2010496	0.0117263	0.0134512	41.7030969	465.5515697	44.8954875	0.0010649	0.2187759	0.2656604
0.8954889	3.9257729	0.1029445	0.0274185	0.0050120	40.7184774	446.3234990	43.4343857	0.0010754	0.1407739	0.1648963
0.9943692	5.1608135	0.2194896	0.0132512	0.0116018	30.5689928	539.2441516	42.6933145	0.0011592	0.0349044	0.0642771
1.3851012	7.1701271	0.1867326	0.0232117	0.0066640	32.9897006	400.3318555	46.1548966	0.0019200	0.2468698	0.6318596
0.9510027	3.4625796	0.1625144	0.0136849	0.0042468	33.1273103	504.6848792	30.5983468	0.0018033	0.0127865	0.0382521
0.9398869	5.2812407	0.0596070	0.0203793	0.0110201	28.5031867	511.1784782	40.8042485	0.0019423	0.0875911	0.1272060
0.9766212	2.0438575	0.1997812	0.0168522	0.0145596	34.9449831	498.2017298	41.4634967	0.0020678	0.0333165	0.0832016
1.6105717	4.7884268	0.0809211	0.0141476	0.0019602	36.4719577	438.6256067	47.8277312	0.0022949	0.0321700	0.0766094
1.3336912	5.0432588	0.0742959	0.0185909	0.0136563	28.4724940	458.3537449	34.3141282	0.0020576	0.1213249	0.2883364
0.9738749	6.9214940	0.1890821	0.0162979	0.0109045	32.6546382	534.6725684	46.3029477	0.0022625	0.2199784	0.3380904
1.4926166	7.3469367	0.2375016	0.0257351	0.0116161	41.9428137	448.8844656	37.9849363	0.0020030	0.1157605	0.2617293
1.7113340	6.5569217	0.1307363	0.0170043	0.0072726	30.5907120	527.0885319	47.4491604	0.0021742	0.2899163	0.5776125
0.9907296	5.5046534	0.1247970	0.0292074	0.0128940	37.9357503	515.6799058	36.8693647	0.0015486	0.2536782	0.3295170
1.1000127	7.2488659	0.2454222	0.0291020	0.0125021	30.2738972	440.9790753	35.5244026	0.0027204	0.1076329	0.2421305
1.3084106	7.1266797	0.1029557	0.0218714	0.0101258	42.6515686	425.2152041	47.0632464	0.0022869	0.1427108	0.3950427
0.8837031	7.4144299	0.1720641	0.0245461	0.0141067	34.3307763	472.1604175	48.6446160	0.0021977	0.1383768	0.3688340
1.5793117	3.4197316	0.0736278	0.0150707	0.0043900	28.6510210	409.9517155	36.3200070	0.0022656	0.0079346	0.0187814
1.3005875	2.0204598	0.2130673	0.0153873	0.0068088	32.9146802	544.9478951	35.9615367	0.0025139	0.0094891	0.0256665
1.6033994	5.9161978	0.0765578	0.0169526	0.0115212	28.6630538	504.0969840	31.1431009	0.0017814	0.1903229	0.3460911
1.2309144	7.4227463	0.1582563	0.0131044	0.0049398	32.0859363	469.6197573	38.1778169	0.0027579	0.0797111	0.2272573
1.3857775	2.9447489	0.2210797	0.0134927	0.0099861	28.7339886	473.5509235	46.1377081	0.0022895	0.1323614	0.1476383
1.2277190	6.3765799	0.1309837	0.0202390	0.0041178	30.1296607	415.1248776	38.5009286	0.0024543	0.1181086	0.1947552
1.7113634	5.9068836	0.2307575	0.0287323	0.0044422	30.9169922	460.0974608	41.2415901	0.0020320	0.1877635	0.3181772
1.7916811	4.5048293	0.1980698	0.0267491	0.0056350	40.3989855	452.3118043	49.8836406	0.0029492	0.1981351	0.4534435
0.9724119	5.4553053	0.1959523	0.0181334	0.0132740	40.7317389	528.2482713	33.5571730	0.0022777	0.0987320	0.2554651
1.7073341	1.8541581	0.1017302	0.0228454	0.0145818	41.0569793	539.4445390	49.9433579	0.0025432	0.0251443	0.0438584
1.5584073	5.0841608	0.1368229	0.0200953	0.0116864	38.8330294	468.7845240	40.6200960	0.0017596	0.2779322	0.4053054
1.7360376	4.7176292	0.2482320	0.0253730	0.0114378	40.2055288	437.4997417	31.4568043	0.0020300	0.0618280	0.0735506
0.8472580	6.1523674	0.1118361	0.0298913	0.0109759	31.8965541	466.9721834	43.0652893	0.0026384	0.1587049	0.2969763
1.6239774	4.5242782	0.1522105	0.0218736	0.0040553	30.5928173	468.4579567	35.2487890	0.0026458	0.1767883	0.2877104
1.5562140	2.4677990	0.2362592	0.0259016	0.0073046	30.0200161	469.9796375	41.9561422	0.0020400	0.0741653	0.1158711
1.2550502	7.0943789	0.1501318	0.0167701	0.0132210	29.6740951	407.7508877	31.3570429	0.0024749	0.2985974	0.6465514
1.3342232	5.4807780	0.1196294	0.0177871	0.0145746	29.0107332	549.5172925	42.5758293	0.0015349	0.2630273	0.6788437
1.5232598	5.6979888	0.1645780	0.0108539	0.0042007	33.1817819	489.0861057	47.7027382	0.0020762	0.0447312	0.1323282
1.4988595	2.1098613	0.1195110	0.0206203	0.0125742	34.7583080	493.9944661	35.9320378	0.0026275	0.2102550	0.2398203
1.6614724	3.1756519	0.1770754	0.0226460	0.0144951	37.1018402	523.5674693	49.1640014	0.0028122	0.0303887	0.0424977
1.2355645	7.1372242	0.2154302	0.0113850	0.0120024	38.9321740	475.7791308	40.6347562	0.0026485	0.0587011	0.1396418
1.4572127	4.1900514	0.0774145	0.0244555	0.0136679	29.9534484	507.0924481	47.5091595	0.0021400	0.1034394	0.1369037
1.6974489	5.0792054	0.2285090	0.0296627	0.0052562	30.6111330	473.1181049	35.9380201	0.0014239	0.0872255	0.1508227
1.5156602	7.6423085	0.1621996	0.0213887	0.0077084	32.3183025	418.5214352	36.7144835	0.0028387	0.1575285	0.1754433
0.8769526	5.5566087	0.0993893	0.0166728	0.0091607	33.6269352	421.6141740	48.6559395	0.0022362	0.2846841	0.7237240
0.8939409	3.8351921	0.1985604	0.0148450	0.0062660	41.4900827	527.6485470	40.7769922	0.0024891	0.0029192	0.0052370
0.8745793	7.3861829	0.1441920	0.0208256	0.0015985	42.2096883	420.7218285	43.2499357	0.0027191	0.0548446	0.0699219
1.5126993	7.7933658	0.2498927	0.0231233	0.0115538	41.3869416	451.9209118	41.6976606	0.0017395	0.1244958	0.1771698
1.6820780	1.8468704	0.0602153	0.0226389	0.0112977	31.5152873	478.6852592	41.7682971	0.0017765	0.2066986	0.3881506
0.8686886	3.9232485	0.1084203	0.0169010	0.0092271	30.0218494	510.1700438	36.8877106	0.0022674	0.0460965	0.0784088
1.7343448	2.4761435	0.0573825	0.0148201	0.0069389	28.0437555	524.9260300	39.7364160	0.0017217	0.1540914	0.4175030
1.3650723	6.6337400	0.1035544	0.0213372	0.0018727	31.3752467	432.1694047	42.7640069	0.0029182	0.2751778	0.8242783
1.6501082	2.5384505	0.1326762	0.0274302	0.0080594	33.8039220	437.5945891	46.8284392	0.0026833	0.2180736	0.3233301
1.7236607	4.0685503	0.1834481	0.0223216	0.0101894	28.7545438	466.6708701	31.0932160	0.0028382	0.2144171	0.2726916
0.9391931	7.5105340	0.0773875	0.0295250	0.0077802	39.6149905	411.2645766	48.3912828	0.0025799	0.0630195	0.1257101
1.3527833	1.8904822	0.2014014	0.0122513	0.0115843	42.9240203	492.5529888	39.2605231	0.0018456	0.2857215	0.3078259
0.9477114	5.4926749	0.0931266	0.0299332	0.0042803	37.0631586	474.4687780	46.3079965	0.0021904	0.1540541	0.3973126
1.1720385	6.2064408	0.0623006	0.0121117	0.0112233	33.9518687	494.8547052	34.8672047	0.0017783	0.2002509	0.4388291
0.8904996	3.9831422	0.1593488	0.0175181	0.0084120	36.1460140	526.7453500	30.6501724	0.0011211	0.0187720	0.0322477
1.3837120	5.2924003	0.0685356	0.0190280	0.0088606	35.6368849	456.3569207	39.4230953	0.0029350	0.0849433	0.1637463
1.0980378	5.5266475	0.0560849	0.0263809	0.0090214	41.7302734	489.3492835	42.7909565	0.0010878	0.2254166	0.5292156
1.3540165	1.4123848	0.0860594	0.0204740	0.0084344	29.1815010	535.1186091	33.4547124	0.0021541	0.1917661	0.4370965
1.4893535	1.8310843	0.0956507	0.0115659	0.0092427	41.4543262	420.7674676	31.9278602	0.0017459	0.0193620	0.0536740
1.1539907	5.0821199	0.2187585	0.0148396	0.0119319	40.4621357	474.2763344	39.3219859	0.0015971	0.1752732	0.3464108
1.6113401	1.3505809	0.1729500	0.0180876	0.0143340	38.1427208	485.1936264	45.8843889	0.0024191	0.0456788	0.0726772
1.7519728	2.7463659	0.2267786	0.0169424	0.0097503	31.7407196	412.9508300	46.6931784	0.0023796	0.0411461	0.0620752
1.6671574	5.7734603	0.1958019	0.0135994	0.0013893	28.5077071	474.0925800	34.5732263	0.0016990	0.0978518	0.2538942
1.3854795	6.7312252	0.1660859	0.0283913	0.0017669	37.5725491	418.4482161	36.5028353	0.0017782	0.0318230	0.0652828
1.7120432	5.1954578	0.2282876	0.0287851	0.0081477	39.6973415	408.8915428	41.2829745	0.0016996	0.2843683	0.4923233
0.8105371	5.2139187	0.0798057	0.0287073	0.0093786	37.6530345	519.5596385	41.4780106	0.0021372	0.2870355	0.7281512
1.0719514	4.9216981	0.1808228	0.0153364	0.0049413	40.1988420	441.6426078	34.9833415	0.0020913	0.0343747	0.0497340
1.1236569	6.1138041	0.1899039	0.0117295	0.0054496	29.3710149	476.1063521	36.2067884	0.0024902	0.2487398	0.3992034
1.2644456	4.4267588	0.1087682	0.0278352	0.0119591	29.3749737	444.4503829	47.7993870	0.0012906	0.0291267	0.0771490
1.5462273	7.6209934	0.1279221	0.0225171	0.0116682	42.7678189	471.1656292	41.8449211	0.0020899	0.1378700	0.2267042
1.7606220	7.1605328	0.1960809	0.0118415	0.0098417	39.0503173	543.3698608	41.6347181	0.0014428	0.1793347	0.5182032
1.0136455	4.0468896	0.2182637	0.0192430	0.0094586	32.2374040	406.7192252	44.0778599	0.0019586	0.0649769	0.1093730
0.9990940	4.3080614	0.1776170	0.0246530	0.0079273	36.9772133	474.5868429	37.5294976	0.0015411	0.2461348	0.3069208
1.1429495	2.6534229	0.2320504	0.0186477	0.0054017	38.0822628	400.6796947	35.3731975	0.0024877	0.1216443	0.1712981
1.2458362	4.9455384	0.2378981	0.0115647	0.0116475	36.3211968	467.6061117	36.2739076	0.0027683	0.1299435	0.2393654
1.3046667	6.6434267	0.0589881	0.0145686	0.0120018	30.8753514	440.1228828	48.0574186	0.0013110	0.2910286	0.5303128
1.2308147	4.5060701	0.0856089	0.0219887	0.0039704	37.7487756	419.0538586	48.9694603	0.0024265	0.1354683	0.1458147
1.5767684	6.3907042	0.2010091	0.0180722	0.0136758	34.3868827	449.1351901	44.6352444	0.0010541	0.2064528	0.3872002
1.6867594	7.0808245	0.0602012	0.0292534	0.0055597	38.5240313	416.9333033	34.7877471	0.0014073	0.2870125	0.6691360
1.5041780	7.9041283	0.2208739	0.0131768	0.0082150	28.9764975	432.7401078	48.4017263	0.0011447	0.0595391	0.1283279
1.1891707	4.1548001	0.2316844	0.0135947	0.0054452	37.3241073	487.6393432	37.1169742	0.0022832	0.0367048	0.0382706
1.2180979	5.4350014	0.0972519	0.0284549	0.0148006	41.8161218	419.9845787	48.2829097	0.0024805	0.1389172	0.2302110
1.1518942	5.2605288	0.1057509	0.0221678	0.0126875	35.2684961	444.3215325	46.8612075	0.0012921	0.1782813	0.2810285
1.4756679	3.2870502	0.0647809	0.0171094	0.0029337	36.1628144	470.0177066	31.6195158	0.0017179	0.0661482	0.1877449
1.1420628	2.9641539	0.1430571	0.0167251	0.0119290	42.4378699	410.8922803	42.1554396	0.0027332	0.1975953	0.3006675
0.8391038	6.9557075	0.0878759	0.0173724	0.0045374	36.1768012	506.4023878	47.7347700	0.0027054	0.2982045	0.4470464
1.0222673	1.9536650	0.1590866	0.0249464	0.0111881	40.0747915	537.2051740	35.8364464	0.0016586	0.2400979	0.3373108
1.0780459	5.9751571	0.1190747	0.0165845	0.0094406	41.1582001	430.2560381	30.0490862	0.0015325	0.2276164	0.3104466
1.3322039	6.9648749	0.1552878	0.0297871	0.0028652	30.4454531	540.1224324	35.0327357	0.0027614	0.1355653	0.2930426
1.4182576	4.5860705	0.0660182	0.0269610	0.0056775	41.8657977	424.5283853	36.4154982	0.0029223	0.1190926	0.1255440
1.6774534	4.0802469	0.2353825	0.0261878	0.0143067	37.6043372	437.4586567	35.5870349	0.0021312	0.1499102	0.2833165
1.4889294	3.6212708	0.2467335	0.0168341	0.0114191	41.9190790	501.0569451	46.5277460	0.0027532	0.1331441	0.3883940
1.7927152	2.5717189	0.2284041	0.0100274	0.0107683	37.7573479	431.4140784	44.2767860	0.0025136	0.0406615	0.0812937
1.0195266	2.0915914	0.2450113	0.0119699	0.0108959	40.2182013	413.2075843	36.6849579	0.0026716	0.1567816	0.2438912
1.6191126	6.2379956	0.0631469	0.0125694	0.0118035	36.8510022	464.1629307	49.0554820	0.0024914	0.2978228	0.7014565
1.6574151	5.1189981	0.2096029	0.0239407	0.0040336	42.9799692	460.7161152	45.4444151	0.0017180	0.1352338	0.1543494
0.8953647	5.7143678	0.0911448	0.0208965	0.0070013	28.6002575	482.1557465	41.3867760	0.0012542	0.2314802	0.5259006
1.0746647	1.2669519	0.1102185	0.0281420	0.0123724	31.9712226	458.0747081	31.5765504	0.0027677	0.1336954	0.3539097
1.3521778	4.6508142	0.0866066	0.0130132	0.0049467	30.2930743	507.6019475	46.9940234	0.0024740	0.2765104	0.6772592
1.0521659	5.8996804	0.1255884	0.0199159	0.0143790	37.2582697	468.6984158	32.6515330	0.0016373	0.2671892	0.6804877
1.4395805	5.0026559	0.1802522	0.0240047	0.0049691	36.7547370	479.5468226	39.6096316	0.0022431	0.2338153	0.6249251
1.3766781	3.5180912	0.1918574	0.0106673	0.0057609	33.5748816	427.8640994	37.1830812	0.0017153	0.1922779	0.3320070
1.1804650	3.3160424	0.1036718	0.0254944	0.0096894	32.3563051	544.0431157	37.8748160	0.0014329	0.1169599	0.1740221
1.3094903	5.4954768	0.1245179	0.0163292	0.0129144	35.7905928	543.0636107	47.2612480	0.0019952	0.1870309	0.5149317
1.7013551	6.1915579	0.0625878	0.0124018	0.0055089	41.4795488	441.8988357	47.9304830	0.0021891	0.0519967	0.0755320
1.5559589	3.3950509	0.1425354	0.0132018	0.0029366	30.1851944	423.5474461	43.9506490	0.0025781	0.1188824	0.1460279
1.5468564	5.9346370	0.1470299	0.0134499	0.0104569	41.7601559	403.5199695	49.8489590	0.0020522	0.1418134	0.2706757
1.2814349	6.1488625	0.1371771	0.0220718	0.0077622	36.9949600	472.6592937	45.3329515	0.0023970	0.0771103	0.0951756
1.5859001	4.9940323	0.1725296	0.0194608	0.0106757	34.5009796	431.3047517	34.7693363	0.0017665	0.0745768	0.1521796
1.6682635	7.1019333	0.0802030	0.0128466	0.0120404	32.2772690	518.2002833	49.2374349	0.0024308	0.0963624	0.1064052
1.7025226	5.9673086	0.0549313	0.0153461	0.0089129	41.2556502	517.3691776	41.7094199	0.0013256	0.0391703	0.0518390
1.7200368	7.7985142	0.2353756	0.0164719	0.0129171	30.6982353	527.7572179	40.9328586	0.0012176	0.2258427	0.5134868
1.6528909	5.5930985	0.2103901	0.0165655	0.0039356	31.7017248	509.2519569	41.0079974	0.0021143	0.0121116	0.0265729
1.6948466	2.7099624	0.0911094	0.0293207	0.0070568	34.6133135	512.5749118	35.9583808	0.0019235	0.2630195	0.5151329
1.5035133	7.1263764	0.2399091	0.0238246	0.0134547	29.8771615	534.2242627	43.2633891	0.0018944	0.2523039	0.3723927
1.3782729	5.8215267	0.2340909	0.0219641	0.0095853	38.8488199	465.9986926	30.1467840	0.0018330	0.0219607	0.0571825
1.5698135	5.6602728	0.2317925	0.0211889	0.0019424	34.7585464	512.1518889	36.3516995	0.0026709	0.2798106	0.6246487
1.3905539	5.0905519	0.2042876	0.0213597	0.0102986	28.4044205	487.6457528	35.1275478	0.0018412	0.0856048	0.1562894
1.3162767	7.4757881	0.1371810	0.0215948	0.0043053	42.4614513	456.1968760	33.9396719	0.0023588	0.0342329	0.0516202
1.2843843	2.2227788	0.2428028	0.0101783	0.0129672	39.1732242	525.4224094	42.4479380	0.0016838	0.0795750	0.2116300
1.6943089	4.5862501	0.1787019	0.0127265	0.0114173	33.7456297	549.8035196	36.1322310	0.0028519	0.2113983	0.5885172
1.1652518	5.9641146	0.2128452	0.0202807	0.0107775	42.2978064	445.3695541	40.2266968	0.0025159	0.2613795	0.6684106
1.6711965	2.3539241	0.1734015	0.0210072	0.0149440	39.5851798	533.0712145	30.8427727	0.0023328	0.2301905	0.3690146
1.6287293	3.2433087	0.1522628	0.0174016	0.0107588	37.5833152	476.0769289	40.8163733	0.0015908	0.0836365	0.1233280
1.3667016	4.1440766	0.1066254	0.0128250	0.0069372	40.2351030	466.1812983	42.4253438	0.0021241	0.2807793	0.4755481
1.3342570	7.1967892	0.2118280	0.0102327	0.0028905	30.1533974	406.0236852	42.6318154	0.0021709	0.1719507	0.2650020
1.3675576	1.9050312	0.1843471	0.0234244	0.0104934	29.4303166	416.6941851	35.3780282	0.0017089	0.1489884	0.2567325
0.8462064	7.4792196	0.0500256	0.0232280	0.0129502	33.5368506	429.8676645	33.0508843	0.0010965	0.0809831	0.2089654
1.5362463	6.8990919	0.0595643	0.0237464	0.0105186	39.4259413	533.3606735	39.7605820	0.0027195	0.0870900	0.1540727
1.6241508	3.9457744	0.1972734	0.0217406	0.0075605	41.9830290	547.4571662	35.0924160	0.0024030	0.0949554	0.1824593
1.2963108	5.2546924	0.0861710	0.0202823	0.0070184	33.3532354	497.8321276	39.5872185	0.0013440	0.2337759	0.6898321
1.5897098	3.7379137	0.1354482	0.0262393	0.0059960	30.9948331	412.5675982	44.0160459	0.0025657	0.2209311	0.3188480
1.0577235	6.3183291	0.1484543	0.0149713	0.0098231	34.8367128	459.6149595	39.7705490	0.0012643	0.0256928	0.0385694
0.9020498	3.3448511	0.0844436	0.0259966	0.0101093	31.8427222	498.7294576	39.4523203	0.0014662	0.2716578	0.4935214
1.2337713	4.3986689	0.1902049	0.0102525	0.0149495	36.6976146	486.2499501	42.8862409	0.0023084	0.2919925	0.7159424
0.9200066	2.6893198	0.1765624	0.0263909	0.0106256	36.2898576	485.9442654	35.5482740	0.0010910	0.1408170	0.2280392
1.4023724	7.8571404	0.0620687	0.0109366	0.0030871	31.8331362	464.0246529	36.3404613	0.0010652	0.1087572	0.1597939
0.8761146	2.0623720	0.0595469	0.0277837	0.0135773	38.2765161	539.3043581	39.1404295	0.0029702	0.2528674	0.4903189
1.3452636	3.3395192	0.0535384	0.0195360	0.0108527	42.5185950	479.2680539	46.5921958	0.0029360	0.2407536	0.2938245
1.4696008	4.7857752	0.0994636	0.0157041	0.0077218	39.4964388	469.7049351	48.8688640	0.0019376	0.0775152	0.1478930
1.2207198	3.9313840	0.1442764	0.0293441	0.0051184	30.8211618	440.0360330	36.5387697	0.0012285	0.1951248	0.2258455
1.6870864	1.9623451	0.1045625	0.0152578	0.0103938	33.2154063	489.3722694	44.7757271	0.0024620	0.1257703	0.2671675
0.9449647	2.9329940	0.1848958	0.0229899	0.0144914	34.0373698	465.5258088	31.0027118	0.0011591	0.2763065	0.3679879
1.2693803	2.7121104	0.1248177	0.0251242	0.0096686	36.4220368	520.3549651	31.3591425	0.0013578	0.2303954	0.4651629
1.2132657	3.5557275	0.0983144	0.0167540	0.0132313	42.3844138	440.6967413	45.5581102	0.0018182	0.1053467	0.3064141
1.5613838	4.3008040	0.1368176	0.0147204	0.0093416	37.7803940	506.9246920	40.5642358	0.0023702	0.2542680	0.4050502
1.2452736	7.1365764	0.2382190	0.0150258	0.0133861	39.0817282	444.2090525	32.2431772	0.0029121	0.2012123	0.3522973
1.6281070	7.5815070	0.0588514	0.0295823	0.0090247	41.5052557	401.0002405	48.8301093	0.0018796	0.1830033	0.5277102
1.7016694	6.9311287	0.0500458	0.0112722	0.0015240	37.1698034	465.9050956	37.7729787	0.0027795	0.1997854	0.4084901
1.6569694	6.3126354	0.2396507	0.0124610	0.0102985	34.7475687	546.6136292	36.0386108	0.0012259	0.0681088	0.1149896
0.8539034	2.2637999	0.1134479	0.0150515	0.0127634	32.9309227	424.5620854	34.4934606	0.0021440	0.2203214	0.3527869
1.4933115	7.4143375	0.1344500	0.0247316	0.0059772	41.9806466	426.0935184	38.5397268	0.0026933	0.2487758	0.3481369
1.5661378	6.9307001	0.2016573	0.0214163	0.0083116	34.6319912	489.4904992	42.0219131	0.0029537	0.2107456	0.2143212
1.1547443	2.5778199	0.0810609	0.0217088	0.0023537	42.0994855	412.8735298	32.1636553	0.0016231	0.0496860	0.0835099
1.4805913	5.4525108	0.1946812	0.0202993	0.0021333	30.7305875	472.5446026	47.8452852	0.0027423	0.2019988	0.4326754
1.5293362	2.0308001	0.1225645	0.0222441	0.0066090	40.7335173	518.0373085	45.4186238	0.0017820	0.1221817	0.2940302
0.9591323	7.5899058	0.0760426	0.0197252	0.0106112	36.5696122	450.3095282	43.8137463	0.0026108	0.1768837	0.3602581
1.1231154	2.8947835	0.0777900	0.0192420	0.0067281	35.1598970	455.3316285	48.7917338	0.0023788	0.1190133	0.2894629
0.9166471	4.9019093	0.1571895	0.0260766	0.0018646	41.3551438	450.9327834	34.4721650	0.0029131	0.0108204	0.0151818
1.3871401	7.0760262	0.1372885	0.0102000	0.0045835	39.9993565	410.6338357	33.4257541	0.0011515	0.0995667	0.2864377
1.1466760	7.2024180	0.0709127	0.0101904	0.0131832	41.0830354	477.0506370	33.3470679	0.0021544	0.2296984	0.5692252
1.1428810	5.1058844	0.2438413	0.0134640	0.0108047	32.4582193	519.4425389	30.3014968	0.0017301	0.1671095	0.3170461
1.2728053	6.3872006	0.0566343	0.0235771	0.0137018	34.0610110	440.8968456	37.3700642	0.0014183	0.0425681	0.0905944
1.2631438	5.8169853	0.1505215	0.0259744	0.0071308	35.6188134	486.4402741	45.1631596	0.0021437	0.1015208	0.2814731
1.7670900	4.0432118	0.2180202	0.0218129	0.0086379	36.6868281	505.1724145	30.2050583	0.0011564	0.2348397	0.3586563
1.7263863	6.1878842	0.2322535	0.0138196	0.0084945	40.4484026	464.3376831	34.2290454	0.0024915	0.0050766	0.0072916
1.6786840	1.9902314	0.1167862	0.0133963	0.0133795	36.2077136	411.4379906	45.2882692	0.0028024	0.2259495	0.3943907
1.0544359	5.6698538	0.1348733	0.0158846	0.0058567	30.3662707	421.0112643	48.0504662	0.0026280	0.1156321	0.3220709
1.0991912	5.1831636	0.0949975	0.0131541	0.0076964	39.2240685	502.7691940	41.4895693	0.0028317	0.1872388	0.2717829
1.4691248	4.4912880	0.2035529	0.0152222	0.0131480	41.5576241	488.2377032	39.7001957	0.0027253	0.1632085	0.4765063
1.4518567	2.8742548	0.2238029	0.0136320	0.0087342	30.1675001	437.9113652	32.4860292	0.0018218	0.2740382	0.3048072
1.2121054	7.3054908	0.1100226	0.0275392	0.0129979	34.3453993	433.8159857	35.6108447	0.0022659	0.2345717	0.5458876
1.1345811	7.0937570	0.1897291	0.0218172	0.0071332	35.5166070	500.0432747	32.6817456	0.0022910	0.2216647	0.6022808
1.5906896	6.3548357	0.1077411	0.0184980	0.0080065	28.7430801	517.4788696	32.4816961	0.0013383	0.2762559	0.3750419
